transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,time_bucket
143528,2025,1900-01-01 15:35:29,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,15,Afternoon
143529,2025,1900-01-01 15:35:55,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,15,Afternoon
143530,2025,1900-01-01 15:35:55,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,15,Afternoon
143531,2025,1900-01-01 15:36:38,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,15,Afternoon
143532,2025,1900-01-01 15:36:38,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,Afternoon
143533,2025,1900-01-01 15:36:40,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,15,Afternoon
143534,2025,1900-01-01 15:37:18,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,15,Afternoon
143535,2025,1900-01-01 15:37:29,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,15,Afternoon
143536,2025,1900-01-01 15:37:29,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,15,Afternoon
143537,2025,1900-01-01 15:37:29,1,5,Lower Manhattan,10,10.0,Coffee beans,Green beans,Guatemalan Sustainably Grown,10.0,15,Afternoon
143538,2025,1900-01-01 15:39:04,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,15,Afternoon
143539,2025,1900-01-01 15:39:07,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,15,Afternoon
143540,2025,1900-01-01 15:41:36,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,15,Afternoon
143541,2025,1900-01-01 15:43:49,3,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,6.0,15,Afternoon
143542,2025,1900-01-01 15:44:38,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,15,Afternoon
143543,2025,1900-01-01 15:45:00,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,15,Afternoon
143544,2025,1900-01-01 15:45:28,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,15,Afternoon
143545,2025,1900-01-01 15:48:17,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,15,Afternoon
143546,2025,1900-01-01 15:48:41,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,15,Afternoon
143547,2025,1900-01-01 15:49:21,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,15,Afternoon
143548,2025,1900-01-01 15:50:30,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,15,Afternoon
143549,2025,1900-01-01 15:51:56,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,15,Afternoon
143550,2025,1900-01-01 15:52:16,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,15,Afternoon
143551,2025,1900-01-01 15:52:16,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,15,Afternoon
143552,2025,1900-01-01 15:54:34,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,9.0,15,Afternoon
143553,2025,1900-01-01 15:55:35,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,15,Afternoon
143554,2025,1900-01-01 15:55:56,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,15,Afternoon
143555,2025,1900-01-01 15:58:33,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,15,Afternoon
143556,2025,1900-01-01 15:59:06,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,15,Afternoon
143557,2025,1900-01-01 16:00:26,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,16,Afternoon
143558,2025,1900-01-01 16:00:26,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,16,Afternoon
143559,2025,1900-01-01 16:00:43,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,16,Afternoon
143560,2025,1900-01-01 16:01:06,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,9.0,16,Afternoon
143561,2025,1900-01-01 16:01:47,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,16,Afternoon
143562,2025,1900-01-01 16:02:48,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,16,Afternoon
143563,2025,1900-01-01 16:02:48,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,16,Afternoon
143564,2025,1900-01-01 16:03:28,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,16,Afternoon
143565,2025,1900-01-01 16:03:28,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,16,Afternoon
143566,2025,1900-01-01 16:03:28,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,16,Afternoon
143567,2025,1900-01-01 16:04:38,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,16,Afternoon
143568,2025,1900-01-01 16:04:54,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,16,Afternoon
143569,2025,1900-01-01 16:05:05,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,16,Afternoon
143570,2025,1900-01-01 16:06:12,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,16,Afternoon
143571,2025,1900-01-01 16:07:09,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,16,Afternoon
143572,2025,1900-01-01 16:08:45,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,16,Afternoon
143573,2025,1900-01-01 16:08:55,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,16,Afternoon
143574,2025,1900-01-01 16:09:17,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,16,Afternoon
143575,2025,1900-01-01 16:09:57,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,16,Afternoon
143576,2025,1900-01-01 16:09:59,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,16,Afternoon
143577,2025,1900-01-01 16:10:08,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,16,Afternoon
143578,2025,1900-01-01 16:10:25,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,16,Afternoon
143579,2025,1900-01-01 16:12:09,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,16,Afternoon
143580,2025,1900-01-01 16:12:09,1,5,Lower Manhattan,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,18.0,16,Afternoon
143581,2025,1900-01-01 16:12:18,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,16,Afternoon
143582,2025,1900-01-01 16:12:18,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,16,Afternoon
143583,2025,1900-01-01 16:12:57,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,16,Afternoon
143584,2025,1900-01-01 16:13:07,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,16,Afternoon
143585,2025,1900-01-01 16:13:11,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,16,Afternoon
143586,2025,1900-01-01 16:14:27,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,9.3,16,Afternoon
143587,2025,1900-01-01 16:18:15,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,Afternoon
143588,2025,1900-01-01 16:18:20,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,16,Afternoon
143589,2025,1900-01-01 16:18:55,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,16,Afternoon
143590,2025,1900-01-01 16:18:55,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,16,Afternoon
143591,2025,1900-01-01 16:19:14,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,16,Afternoon
143592,2025,1900-01-01 16:21:43,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,16,Afternoon
143593,2025,1900-01-01 16:21:51,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,16,Afternoon
143594,2025,1900-01-01 16:22:11,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,16,Afternoon
143595,2025,1900-01-01 16:22:33,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,Afternoon
143596,2025,1900-01-01 16:24:45,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,16,Afternoon
143597,2025,1900-01-01 16:26:19,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,16,Afternoon
143598,2025,1900-01-01 16:26:30,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,16,Afternoon
143599,2025,1900-01-01 16:27:46,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,16,Afternoon
143600,2025,1900-01-01 16:27:57,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,16,Afternoon
143601,2025,1900-01-01 16:28:18,3,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,7.3500000000000005,16,Afternoon
143602,2025,1900-01-01 16:28:45,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,9.0,16,Afternoon
143603,2025,1900-01-01 16:29:28,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,9.0,16,Afternoon
143604,2025,1900-01-01 16:29:31,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,16,Afternoon
143605,2025,1900-01-01 16:29:31,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,16,Afternoon
143606,2025,1900-01-01 16:30:48,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,Afternoon
143607,2025,1900-01-01 16:30:48,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,16,Afternoon
143608,2025,1900-01-01 16:31:15,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,16,Afternoon
143609,2025,1900-01-01 16:31:22,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,16,Afternoon
143610,2025,1900-01-01 16:32:07,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,16,Afternoon
143611,2025,1900-01-01 16:33:29,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,16,Afternoon
143612,2025,1900-01-01 16:36:45,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,16,Afternoon
143613,2025,1900-01-01 16:38:20,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,16,Afternoon
143614,2025,1900-01-01 16:39:01,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,16,Afternoon
143615,2025,1900-01-01 16:40:20,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,16,Afternoon
143616,2025,1900-01-01 16:41:01,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,10.5,16,Afternoon
143617,2025,1900-01-01 16:42:18,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,16,Afternoon
143618,2025,1900-01-01 16:44:01,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,11.25,16,Afternoon
143619,2025,1900-01-01 16:44:01,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,16,Afternoon
143620,2025,1900-01-01 16:45:06,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,16,Afternoon
143621,2025,1900-01-01 16:45:06,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,16,Afternoon
143622,2025,1900-01-01 16:45:22,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,16,Afternoon
143623,2025,1900-01-01 16:48:17,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,16,Afternoon
143624,2025,1900-01-01 16:50:49,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,16,Afternoon
143625,2025,1900-01-01 16:50:51,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,16,Afternoon
143626,2025,1900-01-01 16:51:40,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,16,Afternoon
143627,2025,1900-01-01 16:52:18,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,16,Afternoon
143628,2025,1900-01-01 16:52:30,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,16,Afternoon
143629,2025,1900-01-01 16:53:10,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,16,Afternoon
143630,2025,1900-01-01 16:53:17,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,Afternoon
143631,2025,1900-01-01 16:53:17,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,16,Afternoon
143632,2025,1900-01-01 16:53:42,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,16,Afternoon
143633,2025,1900-01-01 16:53:42,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,16,Afternoon
143634,2025,1900-01-01 16:53:44,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,9.0,16,Afternoon
143635,2025,1900-01-01 16:53:46,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,16,Afternoon
143636,2025,1900-01-01 16:53:51,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,7.5,16,Afternoon
143637,2025,1900-01-01 16:53:53,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,16,Afternoon
143638,2025,1900-01-01 16:54:39,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,14.25,16,Afternoon
143639,2025,1900-01-01 16:54:39,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,16,Afternoon
143640,2025,1900-01-01 16:54:49,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,16,Afternoon
143641,2025,1900-01-01 16:57:27,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,16,Afternoon
143642,2025,1900-01-01 16:58:12,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,16,Afternoon
143643,2025,1900-01-01 16:58:14,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,16,Afternoon
143644,2025,1900-01-01 16:58:50,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,16,Afternoon
143645,2025,1900-01-01 16:58:50,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,16,Afternoon
143646,2025,1900-01-01 16:59:48,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,16,Afternoon
143647,2025,1900-01-01 17:00:34,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,17,Evening
143648,2025,1900-01-01 17:00:34,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,17,Evening
143649,2025,1900-01-01 17:02:25,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,17,Evening
143650,2025,1900-01-01 17:06:33,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,17,Evening
143651,2025,1900-01-01 17:06:33,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,17,Evening
143652,2025,1900-01-01 17:07:11,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,17,Evening
143653,2025,1900-01-01 17:08:20,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,17,Evening
143654,2025,1900-01-01 17:08:51,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,17,Evening
143655,2025,1900-01-01 17:08:53,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,17,Evening
143656,2025,1900-01-01 17:09:07,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,17,Evening
143657,2025,1900-01-01 17:09:54,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,17,Evening
143658,2025,1900-01-01 17:10:28,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,7.5,17,Evening
143659,2025,1900-01-01 17:10:28,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,17,Evening
143660,2025,1900-01-01 17:10:56,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,17,Evening
143661,2025,1900-01-01 17:11:14,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,17,Evening
143662,2025,1900-01-01 17:11:14,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,17,Evening
143663,2025,1900-01-01 17:13:10,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,17,Evening
143664,2025,1900-01-01 17:14:33,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,17,Evening
143665,2025,1900-01-01 17:15:12,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,17,Evening
143666,2025,1900-01-01 17:17:09,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,11.25,17,Evening
143667,2025,1900-01-01 17:17:09,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,17,Evening
143668,2025,1900-01-01 17:17:54,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,17,Evening
143669,2025,1900-01-01 17:19:26,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,17,Evening
143670,2025,1900-01-01 17:20:24,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,17,Evening
143671,2025,1900-01-01 17:20:24,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,17,Evening
143672,2025,1900-01-01 17:23:08,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,17,Evening
143673,2025,1900-01-01 17:24:32,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,17,Evening
143674,2025,1900-01-01 17:26:12,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,17,Evening
143675,2025,1900-01-01 17:26:34,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,17,Evening
143676,2025,1900-01-01 17:30:32,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,17,Evening
143677,2025,1900-01-01 17:30:42,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,17,Evening
143678,2025,1900-01-01 17:30:55,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,11.25,17,Evening
143679,2025,1900-01-01 17:30:55,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,17,Evening
143680,2025,1900-01-01 17:31:08,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,17,Evening
143681,2025,1900-01-01 17:31:14,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,17,Evening
143682,2025,1900-01-01 17:33:38,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,17,Evening
143683,2025,1900-01-01 17:34:08,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,17,Evening
143684,2025,1900-01-01 17:39:07,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,17,Evening
143685,2025,1900-01-01 17:39:08,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,17,Evening
143686,2025,1900-01-01 17:40:49,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,17,Evening
143687,2025,1900-01-01 17:41:16,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,17,Evening
143688,2025,1900-01-01 17:42:49,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,17,Evening
143689,2025,1900-01-01 17:42:50,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,17,Evening
143690,2025,1900-01-01 17:43:00,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,17,Evening
143691,2025,1900-01-01 17:43:36,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,17,Evening
143692,2025,1900-01-01 17:43:56,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,17,Evening
143693,2025,1900-01-01 17:45:24,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,17,Evening
143694,2025,1900-01-01 17:47:12,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,17,Evening
143695,2025,1900-01-01 17:48:13,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,17,Evening
143696,2025,1900-01-01 17:48:20,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,17,Evening
143697,2025,1900-01-01 17:49:24,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,17,Evening
143698,2025,1900-01-01 17:50:27,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,17,Evening
143699,2025,1900-01-01 17:52:57,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,17,Evening
143700,2025,1900-01-01 17:54:22,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,17,Evening
143701,2025,1900-01-01 17:54:24,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,17,Evening
143702,2025,1900-01-01 17:55:34,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,17,Evening
143703,2025,1900-01-01 17:55:52,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,17,Evening
143704,2025,1900-01-01 17:56:51,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,17,Evening
143705,2025,1900-01-01 17:58:34,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,17,Evening
143706,2025,1900-01-01 17:58:34,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,17,Evening
143707,2025,1900-01-01 17:59:33,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,17,Evening
143708,2025,1900-01-01 17:59:47,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,17,Evening
143709,2025,1900-01-01 18:00:26,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,9.0,18,Evening
143710,2025,1900-01-01 18:00:50,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,10.5,18,Evening
143711,2025,1900-01-01 18:00:50,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,18,Evening
143712,2025,1900-01-01 18:01:37,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,18,Evening
143713,2025,1900-01-01 18:02:20,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,18,Evening
143714,2025,1900-01-01 18:02:20,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,18,Evening
143715,2025,1900-01-01 18:04:15,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,18,Evening
143716,2025,1900-01-01 18:05:19,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,18,Evening
